cust_tenure,cust_cdn_resident,prod_sav,prod_primary_sav_cnt,prod_cda,prod_primary_cda_cnt,prod_mor,prod_primary_mor_cnt,prod_llc,prod_primary_llc_cnt,prod_ted,prod_primary_ted_cnt,prod_crc,prod_primary_crc_cnt,prod_asset_balance,prod_liability_balance,prod_total_balance,prod_total_acct_cnt,prod_prim_acct_cnt,tot_acct_num,prod_none_prim_acct_cnt,geo_mail_addr_country_rate_high,geo_mail_addr_country_rate_med,geo_mail_addr_country_rate_low,geo_domicile_country_rate_high,geo_domicile_country_rate_med,geo_domicile_country_rate_low,in_person_visit_cnt,in_person_onboard_f,txn_cash_in_val_5m,txn_cash_out_val_5m,txn_cash_in_cnt_5m,txn_cash_out_cnt_5m,txn_cash_in_avg_5m,txn_cash_out_avg_5m,txn_large_in_cash_val_10k_5m,txn_large_out_cash_val_10k_5m,txn_large_in_cash_val_9k_5m,txn_large_out_cash_val_9k_5m,txn_cash_in_val_3m,txn_cash_out_val_3m,txn_cash_in_cnt_3m,txn_cash_out_cnt_3m,txn_cash_in_avg_3m,txn_cash_out_avg_3m,txn_large_in_cash_val_10k_3m,txn_large_out_cash_val_10k_3m,txn_large_in_cash_val_9k_3m,txn_large_out_cash_val_9k_3m,txn_wires_in_val_12m,txn_wires_out_val_12m,txn_cross_border_in_val_12m,txn_cross_border_out_val_12m,txn_wires_in_high_val_12m,txn_wires_out_high_val_12m,txn_wires_in_med_val_12m,txn_wires_out_med_val_12m,txn_wires_in_low_val_12m,txn_wires_out_low_val_12m,txn_wires_in_cnt_12m,txn_wires_out_cnt_12m,txn_cross_border_in_cnt_12m,txn_cross_border_out_cnt_12m,txn_wires_in_high_cnt_12m,txn_wires_out_high_cnt_12m,txn_wires_in_med_cnt_12m,txn_wires_out_med_cnt_12m,txn_wires_in_low_cnt_12m,txn_wires_out_low_cnt_12m,txn_wires_in_avg_12m,txn_wires_out_avg_12m,txn_cross_border_in_avg_12m,txn_cross_border_out_avg_12m,txn_wires_in_high_avg_12m,txn_wires_out_high_avg_12m,txn_wires_in_med_avg_12m,txn_wires_out_med_avg_12m,txn_wires_in_low_avg_12m,txn_wires_out_low_avg_12m,txn_wires_in_val_6m,txn_wires_out_val_6m,txn_cross_border_in_val_6m,txn_cross_border_out_val_6m,txn_wires_in_high_val_6m,txn_wires_out_high_val_6m,txn_wires_in_med_val_6m,txn_wires_out_med_val_6m,txn_wires_in_low_val_6m,txn_wires_out_low_val_6m,txn_wires_in_cnt_6m,txn_wires_out_cnt_6m,txn_cross_border_in_cnt_6m,txn_cross_border_out_cnt_6m,txn_wires_in_high_cnt_6m,txn_wires_out_high_cnt_6m,txn_wires_in_med_cnt_6m,txn_wires_out_med_cnt_6m,txn_wires_in_low_cnt_6m,txn_wires_out_low_cnt_6m,txn_wires_in_avg_6m,txn_wires_out_avg_6m,txn_cross_border_in_avg_6m,txn_cross_border_out_avg_6m,txn_wires_in_high_avg_6m,txn_wires_out_high_avg_6m,txn_wires_in_med_avg_6m,txn_wires_out_med_avg_6m,txn_wires_in_low_avg_6m,txn_wires_out_low_avg_6m,txn_wires_in_val_3m,txn_wires_out_val_3m,txn_cross_border_in_val_3m,txn_cross_border_out_val_3m,txn_wires_in_high_val_3m,txn_wires_out_high_val_3m,txn_wires_in_med_val_3m,txn_wires_out_med_val_3m,txn_wires_in_low_val_3m,txn_wires_out_low_val_3m,txn_wires_in_cnt_3m,txn_wires_out_cnt_3m,txn_cross_border_in_cnt_3m,txn_cross_border_out_cnt_3m,txn_wires_in_high_cnt_3m,txn_wires_out_high_cnt_3m,txn_wires_in_med_cnt_3m,txn_wires_out_med_cnt_3m,txn_wires_in_low_cnt_3m,txn_wires_out_low_cnt_3m,txn_wires_in_avg_3m,txn_wires_out_avg_3m,txn_cross_border_in_avg_3m,txn_cross_border_out_avg_3m,txn_wires_in_high_avg_3m,txn_wires_out_high_avg_3m,txn_wires_in_med_avg_3m,txn_wires_out_med_avg_3m,txn_wires_in_low_avg_3m,txn_wires_out_low_avg_3m,occu_h,prod_med,max_acct_num,acct_type_num,tot_acct_num,tot_cross_border_val_12m,tot_cash_val_5m,tot_cross_border_cnt_12m,tot_cash_cnt_5m,avg_cash_5m,avg_wire_12m,cust_id_masked,rating
-0.757686752,0.231869448,1.208408476,0.548246332,-1.187365178,-0.989952982,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,-1.265610490,-0.811988197,-0.06496821,-0.32660786,-0.30621942,-0.875407892,-0.784421899,-0.784421899,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.510405142,-0.449948872,-0.048373967,-0.287870208,0.815427022,-0.739018081,-0.056313205,-0.153819484,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.032839,-0.260212553,0.771266337,-0.730817093,-0.022364251,-0.142614052,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,-0.953462589,-1.243163121,-0.602150011,-0.874462098,-0.784421899,-0.128724682,-0.193422928,-0.291457252,-0.058580345,-0.079678742,-0.1409628,7c25e4f7eb5d8b38745b70ade57ad980d31a4b7f050ec3453027e317b0089556,0
-0.841581783,0.231869448,-0.827534745,-0.677490715,-1.187365178,-0.989952982,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,0.790132516,0.93052662,-0.062096667,-0.326359171,-0.304421802,-0.349626645,-0.184239626,-0.184239626,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.510405142,-0.449948872,-0.391103714,-0.287870208,-0.697895721,-0.739018081,-0.385052989,-0.153819484,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.382767085,-0.260212553,-0.684139973,-0.730817093,-0.379873439,-0.142614052,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,-1.243163121,0.716524874,-0.874462098,-0.184239626,-0.128724682,-0.37849175,-0.291457252,-0.835540707,-0.400281246,-0.1409628,7c89c6f24968fdeee7605d9e37b0f3f53c608f5ed2452e0b004e0b3def336623,0
0.184734101,0.231869448,1.208408476,1.773983379,0.842200882,0.297861959,-0.391076944,-0.324689072,-0.543280945,-0.494249038,1.587752526,0.662892973,-1.265610490,-0.811988197,-0.071781443,-0.32660786,-0.309996422,-0.086736022,0.11585151,0.11585151,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,0.187735225,-0.449948872,0.957736636,0.197157243,2.076529309,1.065727505,0.320646138,-0.00740487,-0.16704354,-0.098639184,-0.17220942,-0.112759445,1.155736017,0.212000581,1.935591385,1.153921726,0.493367886,0.011728563,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123483063,-0.064730191,-0.12249589,-0.055031699,-0.076645156,0.165990013,-0.078649485,-0.083066508,-0.105224936,-0.076048825,0.380406918,0.641235061,0.385934287,0.686007606,-0.220454077,1.957354831,-0.115634629,-0.070169103,0.846660989,-0.149440644,-0.149211621,-0.050750145,-0.148006787,-0.035718898,-0.096511591,0.238538545,-0.070162813,-0.073636932,-0.096447702,-0.079388003,-0.081360087,-0.083119683,-0.080570963,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.066505586,-0.077111727,0.986220077,-0.134492702,0.994307975,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,1.905530106,-0.135925533,-0.09955934,-0.077539357,-0.099554791,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.064096876,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,-0.953462589,0.804399667,0.057187431,0.522776254,0.11585151,-0.115728091,0.631745147,0.67677362,1.754327168,0.124741515,-0.119322826,7cc5b4a3a4a589fe204fe5541e02e43f5d1169e465353b7be461f9470db178d0,1
0.806116633,0.231869448,-0.827534745,-0.677490715,0.842200882,1.585676901,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,-1.265610490,-0.811988197,-0.062096667,-0.32660786,-0.304627544,-0.349626645,-0.484330763,-0.484330763,0.165408244,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.222935579,-0.449948872,-0.109383894,2.238617992,-0.445675264,0.263618356,1.236268423,1.218982463,-0.16704354,0.912842958,-0.17220942,1.577698833,-0.036729719,1.969556952,-0.393058711,0.211552316,1.387797454,1.314983931,-0.154506573,1.001661484,-0.16049685,1.711904124,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,-0.953462589,0.804399667,0.057187431,-0.874462098,-0.484330763,-0.128724682,1.241953524,-0.291457252,-0.058580345,2.406884262,-0.1409628,7d1737abc1f69fb7f8883ccbf31bf1fbabdc5c72fbeecf73a17c2b2904ca9900,1
0.975584596,0.231869448,1.208408476,0.548246332,0.842200882,1.585676901,2.55704156,1.443062542,1.840668276,1.333539857,-0.629821073,-0.521851915,0.790132516,1.511364892,-0.129081747,0.675961529,0.487666485,1.227717094,1.616307192,1.616307192,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,3.144565012,-0.449948872,1.119987447,0.806542166,2.83319068,2.068363942,0.23612255,0.058560496,-0.16704354,-0.098639184,-0.17220942,-0.112759445,1.359223604,0.572207524,3.099916433,2.096291135,0.304638284,0.038769991,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,0.804399667,1.375862317,1.920014606,1.616307192,-0.128724682,1.073514756,-0.291457252,2.790274318,0.138727028,-0.1409628,7da24377c4f8940084e39fbe58d405e85022935741f8badeca7d1fb90a9392ca,0
-0.812498172,-4.312771731,-0.827534745,-0.677490715,0.842200882,0.297861959,2.55704156,1.443062542,-0.543280945,-0.494249038,-0.629821073,-0.521851915,-1.265610490,-0.811988197,-0.080997455,5.077869172,4.156031372,-0.612517268,-0.484330763,-0.484330763,-0.41698725,4.745524207,-0.082760589,-4.390428461,4.745524207,-0.082760589,-4.390428461,-0.510405142,-0.449948872,-0.063284287,0.390800181,-0.193454806,1.065727505,0.558261287,0.051049875,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.357600731,0.477766968,-0.393058711,1.389514078,-0.251315556,0.071793253,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,-0.953462589,0.804399667,-0.602150011,-0.175842922,-0.484330763,-0.128724682,0.192949062,-0.291457252,0.588886624,0.139681093,-0.1409628,7dd78645d6f937b934362661b476c626be751b2b91a2ce75a52fb4ca3068e7d9,1
1.336892531,0.231869448,1.208408476,0.548246332,0.842200882,0.297861959,-0.391076944,-0.324689072,1.840668276,3.161328752,1.587752526,0.662892973,0.790132516,2.673041437,-0.052148657,-0.168009908,-0.167904271,2.016388964,2.216489465,2.216489465,0.165408244,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,2.117888003,-0.449948872,-0.196460929,1.962462231,0.310986108,3.472054953,-0.105006564,0.137311215,-0.16704354,2.010488395,-0.17220942,1.978950468,-0.185630646,1.249740617,0.189103813,3.274252897,-0.044194522,0.089634136,-0.154506573,1.210018682,-0.16049685,1.184011978,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,0.804399667,2.694537202,1.920014606,2.216489465,-0.128724682,1.034439623,-0.291457252,2.401794137,0.187162062,-0.1409628,7ddca3e9d3d028d78088130d74dfcd822edb426123d59de08a531a7064e61790,0
-0.823404526,0.231869448,-0.827534745,-0.677490715,-1.187365178,-0.989952982,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,0.790132516,-0.231149925,-0.062096667,-0.326609454,-0.304628862,-0.875407892,-0.784421899,-0.784421899,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.510405142,-0.449948872,-0.391103714,-0.287870208,-0.697895721,-0.739018081,-0.385052989,-0.153819484,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.382767085,-0.260212553,-0.684139973,-0.730817093,-0.379873439,-0.142614052,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,-1.243163121,-0.602150011,-0.874462098,-0.784421899,-0.128724682,-0.37849175,-0.291457252,-0.835540707,-0.400281246,-0.1409628,7edba8c2dff0ec069a4c34fb5314aa96aef7be7d99cb4fa11d715da4e8661fbe,0
-0.579549635,0.231869448,1.208408476,0.548246332,0.842200882,0.297861959,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,-1.265610490,-0.811988197,-0.070556773,-0.32660786,-0.309317511,-0.612517268,-0.484330763,-0.484330763,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,0.76267435,-0.449948872,-0.36243932,-0.126787702,0.058765651,1.065727505,-0.330064318,-0.105193715,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.347977117,-0.1071334,-0.101977449,1.153921726,-0.29101423,-0.092580211,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,0.804399667,-0.602150011,-0.175842922,-0.484330763,-0.128724682,-0.269396986,-0.291457252,0.718380018,-0.305786521,-0.1409628,7f4695dcf79a4f64ad802fcfbd4e67297fbe9e75835b21965cd485de1b47a61e,0
-0.823963826,0.231869448,-0.827534745,-0.677490715,-1.187365178,-0.989952982,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,0.790132516,-0.231149925,-0.062096667,-0.32660786,-0.304627544,-0.875407892,-0.784421899,-0.784421899,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.510405142,-0.449948872,-0.391103714,-0.287870208,-0.697895721,-0.739018081,-0.385052989,-0.153819484,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.382767085,-0.260212553,-0.684139973,-0.730817093,-0.379873439,-0.142614052,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,1.048808848,-1.243163121,-0.602150011,-0.874462098,-0.784421899,-0.128724682,-0.37849175,-0.291457252,-0.835540707,-0.400281246,-0.1409628,7f4cdf54f22c4196d8e683cec30ca1a49215e7f380e7d63d2abc060d51f62269,0
1.711344021,0.231869448,-0.827534745,-0.677490715,-1.187365178,-0.989952982,-0.391076944,-0.324689072,-0.543280945,-0.494249038,-0.629821073,-0.521851915,0.790132516,0.93052662,-0.062096667,-0.32660786,-0.304627544,-0.349626645,-0.184239626,-0.184239626,-0.41698725,-0.210724876,-0.082760589,0.227768203,-0.210724876,-0.082760589,0.227768203,-0.510405142,-0.449948872,-0.391103714,-0.287870208,-0.697895721,-0.739018081,-0.385052989,-0.153819484,-0.16704354,-0.098639184,-0.17220942,-0.112759445,-0.382767085,-0.260212553,-0.684139973,-0.730817093,-0.379873439,-0.142614052,-0.154506573,-0.080193199,-0.16049685,-0.094042691,-0.123778566,-0.083880105,-0.122791541,-0.074472723,-0.076645156,-0.093209865,-0.078649485,-0.083066508,-0.105828093,-0.076048825,-0.258676704,-0.183811363,-0.255109105,-0.175899386,-0.220454077,-0.166122366,-0.115634629,-0.070169103,-0.173496104,-0.149440644,-0.15020355,-0.08710752,-0.148998951,-0.074012905,-0.096511591,-0.06557969,-0.070162813,-0.073636932,-0.097752264,-0.079388003,-0.081669943,-0.083119683,-0.080880986,-0.075043449,-0.055676748,-0.062724149,-0.052352062,-0.061194184,-0.067181077,-0.077111727,-0.211915058,-0.134492702,-0.208681921,-0.1355985,-0.174593357,-0.122517376,-0.099968765,-0.065637315,-0.142827668,-0.135925533,-0.1005198,-0.077539357,-0.100515244,-0.069363968,-0.063639653,-0.055111301,-0.047374837,-0.04874059,-0.065462567,-0.072742828,-0.080392176,-0.081533715,-0.080377934,-0.073899289,-0.056003005,-0.054348878,-0.049373797,-0.056412841,-0.063052925,-0.076380933,-0.185443662,-0.101268803,-0.182201439,-0.101964242,-0.136761892,-0.070512639,-0.099479302,-0.070902374,-0.11249194,-0.107843904,-0.071329245,-0.076600861,-0.071312617,-0.068663081,-0.071207308,-0.048635516,-0.047472931,-0.048395154,-0.061700397,-0.072120972,-0.953462589,-1.243163121,0.716524874,-0.874462098,-0.184239626,-0.128724682,-0.37849175,-0.291457252,-0.835540707,-0.400281246,-0.1409628,816eba96128a0b35418d89261c946fe88efd57f0e39763b604f24be4146d8fb9,0
